Species1,Species2,Species3,Time
987,112,0,3031
989,106,0,3032
989,105,0,3033
1021,110,0,3034
1060,96,0,3035
1006,115,0,3036
1055,99,0,3037
984,142,0,3038
1058,121,0,3039
1056,109,0,3040
1056,124,0,3041
1030,136,0,3042
1059,112,0,3043
1067,117,0,3044
1030,140,0,3045
1123,122,0,3046
1102,114,0,3047
1114,126,0,3048
1089,124,0,3049
1031,155,0,3050
1110,154,0,3051
1137,130,0,3052
1112,139,0,3053
1101,135,0,3054
1130,142,0,3055
1098,165,0,3056
1131,142,0,3057
1124,151,0,3058
1064,159,0,3059
1117,159,0,3060
1089,168,0,3061
1140,167,0,3062
1153,147,0,3063
1131,145,0,3064
1153,142,0,3065
1155,157,0,3066
1145,164,0,3067
1148,149,0,3068
1159,180,0,3069
1159,170,0,3070
1140,166,0,3071
1153,148,0,3072
1147,187,0,3073
1167,152,0,3074
1163,203,0,3075
1159,180,0,3076
1161,182,0,3077
1163,198,0,3078
1234,183,0,3079
1197,193,0,3080
1189,200,0,3081
1166,192,0,3082
1142,202,0,3083
1179,199,0,3084
1184,197,0,3085
1134,209,0,3086
1155,222,0,3087
1172,185,0,3088
1208,219,0,3089
1209,197,0,3090
1165,220,0,3091
1200,192,0,3092
1164,206,0,3093
1167,201,0,3094
1189,224,0,3095
1222,232,0,3096
1185,220,0,3097
1175,215,0,3098
1195,226,0,3099
1192,227,0,3100
1200,227,0,3101
1197,217,0,3102
1220,230,0,3103
1169,222,0,3104
1194,239,0,3105
1220,258,0,3106
1238,211,0,3107
1201,257,0,3108
1193,254,0,3109
1180,251,0,3110
1251,234,0,3111
1211,254,0,3112
1156,267,0,3113
1229,255,0,3114
1198,266,0,3115
1247,266,0,3116
1236,256,0,3117
1246,259,0,3118
1220,249,0,3119
1225,295,0,3120
1199,308,0,3121
1207,281,0,3122
1228,279,0,3123
1218,287,0,3124
1217,287,0,3125
1177,300,0,3126
1192,325,0,3127
1214,327,0,3128
1192,296,0,3129
1163,315,0,3130
1233,305,0,3131
1116,319,0,3132
1182,315,0,3133
1236,319,0,3134
1203,287,0,3135
1181,305,0,3136
1213,325,0,3137
1208,341,0,3138
1140,344,0,3139
1242,299,0,3140
1206,325,0,3141
1229,328,0,3142
1212,349,0,3143
1231,332,0,3144
1194,306,0,3145
1216,334,0,3146
1192,341,0,3147
1183,349,0,3148
1184,348,0,3149
1178,368,0,3150
1190,366,0,3151
1160,382,0,3152
1185,391,0,3153
1155,393,0,3154
1152,402,0,3155
1157,386,0,3156
1142,390,0,3157
1153,395,0,3158
1143,417,0,3159
1124,424,0,3160
1162,378,0,3161
1171,416,0,3162
1141,408,0,3163
1216,374,0,3164
1169,377,0,3165
1190,375,0,3166
1155,362,0,3167
1098,425,0,3168
1140,426,0,3169
1182,402,0,3170
1150,426,0,3171
1151,408,0,3172
1119,439,0,3173
1148,391,0,3174
1135,443,0,3175
1129,433,0,3176
1168,409,0,3177
1115,444,0,3178
1166,397,0,3179
1102,460,0,3180
1153,381,0,3181
1158,426,0,3182
1087,441,0,3183
1180,443,0,3184
1089,442,0,3185
1104,443,0,3186
1136,442,0,3187
1120,438,0,3188
1152,475,0,3189
1113,476,0,3190
1121,418,0,3191
1119,482,0,3192
1102,490,0,3193
1073,500,0,3194
1137,461,0,3195
1084,461,0,3196
1095,518,0,3197
1100,484,0,3198
1064,505,0,3199
1075,527,0,3200
1085,543,0,3201
1106,491,0,3202
1095,531,0,3203
1102,493,0,3204
1105,503,0,3205
1099,513,0,3206
1095,527,0,3207
1098,510,0,3208
1063,556,0,3209
1032,539,0,3210
1081,547,0,3211
1055,563,0,3212
1077,552,0,3213
1084,590,0,3214
1010,585,0,3215
1022,565,0,3216
1059,530,0,3217
1053,555,0,3218
1049,587,0,3219
1042,586,0,3220
1051,605,0,3221
1066,573,0,3222
1054,574,0,3223
1028,593,0,3224
1030,606,0,3225
1038,571,0,3226
1060,565,0,3227
1076,591,0,3228
1102,589,0,3229
1039,598,0,3230
1051,615,0,3231
1030,627,0,3232
990,598,0,3233
1051,613,0,3234
1037,587,0,3235
1019,616,0,3236
998,644,0,3237
969,653,0,3238
1015,637,0,3239
992,650,0,3240
928,692,0,3241
1015,689,0,3242
968,671,0,3243
1021,635,0,3244
949,706,0,3245
936,672,0,3246
1005,656,0,3247
921,732,0,3248
958,708,0,3249
959,708,0,3250
1000,673,0,3251
933,727,0,3252
955,715,0,3253
942,724,0,3254
923,746,0,3255
910,786,0,3256
886,743,0,3257
931,729,0,3258
926,752,0,3259
948,708,0,3260
943,724,0,3261
909,780,0,3262
915,742,0,3263
949,723,0,3264
904,779,0,3265
894,768,0,3266
911,765,0,3267
898,801,0,3268
913,757,0,3269
878,786,0,3270
892,762,0,3271
921,775,0,3272
880,846,0,3273
873,791,0,3274
900,793,0,3275
859,837,0,3276
856,839,0,3277
885,836,0,3278
883,793,0,3279
858,852,0,3280
847,821,0,3281
851,846,0,3282
828,874,0,3283
850,883,0,3284
809,876,0,3285
786,902,0,3286
835,901,0,3287
904,826,0,3288
798,856,0,3289
828,917,0,3290
816,909,0,3291
870,863,0,3292
762,917,0,3293
837,902,0,3294
809,902,0,3295
815,901,0,3296
775,919,0,3297
792,922,0,3298
803,909,0,3299
801,927,0,3300
777,957,0,3301
788,934,0,3302
746,939,0,3303
849,868,0,3304
769,960,0,3305
768,917,0,3306
778,959,0,3307
746,977,0,3308
763,956,0,3309
782,937,0,3310
759,1012,0,3311
701,1033,0,3312
746,995,0,3313
745,936,0,3314
712,1003,0,3315
735,1025,0,3316
741,1016,0,3317
765,963,0,3318
765,987,0,3319
733,1023,0,3320
676,1025,0,3321
731,1053,0,3322
738,1004,0,3323
718,1017,0,3324
745,996,0,3325
655,1056,0,3326
724,1048,0,3327
673,1045,0,3328
691,1016,0,3329
706,996,0,3330
697,1025,0,3331
684,1055,0,3332
631,1054,0,3333
678,1052,0,3334
624,1101,0,3335
631,1074,0,3336
650,1116,0,3337
581,1165,0,3338
593,1076,0,3339
635,1056,0,3340
631,1090,0,3341
611,1102,0,3342
625,1113,0,3343
543,1199,0,3344
625,1111,0,3345
581,1137,0,3346
584,1150,0,3347
590,1140,0,3348
620,1138,0,3349
602,1160,0,3350
566,1174,0,3351
586,1148,0,3352
586,1172,0,3353
596,1175,0,3354
574,1204,0,3355
532,1234,0,3356
533,1205,0,3357
575,1148,0,3358
581,1160,0,3359
567,1158,0,3360
592,1161,0,3361
539,1190,0,3362
550,1212,0,3363
559,1206,0,3364
561,1235,0,3365
552,1227,0,3366
549,1220,0,3367
544,1187,0,3368
584,1189,0,3369
539,1235,0,3370
555,1197,0,3371
549,1244,0,3372
516,1253,0,3373
514,1231,0,3374
559,1256,0,3375
506,1295,0,3376
550,1195,0,3377
528,1288,0,3378
489,1248,0,3379
512,1254,0,3380
502,1271,0,3381
478,1308,0,3382
518,1296,0,3383
502,1263,0,3384
520,1276,0,3385
513,1272,0,3386
506,1237,0,3387
498,1287,0,3388
499,1291,0,3389
488,1332,0,3390
466,1331,0,3391
456,1340,0,3392
455,1312,0,3393
440,1352,0,3394
444,1367,0,3395
435,1345,0,3396
434,1405,0,3397
451,1354,0,3398
438,1346,0,3399
406,1414,0,3400
408,1382,0,3401
438,1336,0,3402
413,1417,0,3403
421,1386,0,3404
446,1355,0,3405
398,1413,0,3406
397,1356,0,3407
435,1381,0,3408
376,1402,0,3409
414,1391,0,3410
391,1439,0,3411
353,1450,0,3412
397,1409,0,3413
404,1435,0,3414
392,1445,0,3415
382,1419,0,3416
368,1455,0,3417
406,1424,0,3418
355,1396,0,3419
347,1461,0,3420
344,1473,0,3421
386,1444,0,3422
381,1474,0,3423
337,1500,0,3424
334,1521,0,3425
347,1501,0,3426
368,1496,0,3427
381,1453,0,3428
349,1455,0,3429
350,1496,0,3430
323,1485,0,3431
336,1480,0,3432
349,1489,0,3433
371,1488,0,3434
338,1482,0,3435
350,1484,0,3436
377,1458,0,3437
337,1517,0,3438
331,1487,0,3439
318,1565,0,3440
350,1569,0,3441
363,1440,0,3442
334,1500,0,3443
326,1538,0,3444
338,1512,0,3445
344,1547,0,3446
321,1513,0,3447
331,1534,0,3448
343,1466,0,3449
297,1534,0,3450
310,1536,0,3451
313,1532,0,3452
311,1521,0,3453
273,1602,0,3454
300,1539,0,3455
298,1571,0,3456
308,1514,0,3457
322,1514,0,3458
310,1551,0,3459
281,1553,0,3460
316,1537,0,3461
293,1617,0,3462
283,1579,0,3463
278,1548,0,3464
276,1594,0,3465
251,1617,0,3466
255,1621,0,3467
331,1346,0,3468
476,815,0,3469
631,427,0,3470
653,213,0,3471
723,80,0,3472
734,75,0,3473
743,65,0,3474
762,72,0,3475
816,68,0,3476
754,80,0,3477
773,61,0,3478
827,62,0,3479
769,82,0,3480
813,77,0,3481
799,86,0,3482
814,84,0,3483
816,91,0,3484
843,68,0,3485
875,81,0,3486
843,100,0,3487
815,88,0,3488
822,73,0,3489
845,107,0,3490
870,84,0,3491
879,90,0,3492
925,93,0,3493
848,103,0,3494
883,98,0,3495
893,119,0,3496
895,111,0,3497
908,99,0,3498
888,105,0,3499
